Tumore,Batteri_Scout,Virus_Killer,Funghi_Jailer,Salute_Ospite,Giorno
0.29614933289668455,0.05232497625923226,0.015308874771520025,0.01634346977679691,0.9796638681585201,265
0.3027859818616771,0.05258713480179636,0.015216555374552387,0.01632685481087527,0.9796158936605657,266
0.3095143827619079,0.052854964954011256,0.015132888245869192,0.01631352989909746,0.979564822638187,267
0.3163337643503781,0.053128455065689334,0.015057846594084776,0.016303531739684504,0.9795106249377982,268
0.3232432769775675,0.05340759431605202,0.01499141496439398,0.016296898539202697,0.9794532709633291,269
0.33024199129648985,0.053692372719212324,0.014933589448799061,0.01629367005997981,0.9793927317128108,270
0.3373288974348296,0.05398278115713808,0.014884378654854914,0.016293887686070044,0.9793289787975977,271
0.3445029032770693,0.05427881135222792,0.01484380318654223,0.016297594455038308,0.9792619844986341,272
0.35176283317961543,0.054580455865161054,0.014811895827238073,0.016304835106968858,0.9791917218067263,273
0.3591074268627127,0.054887708101432224,0.014788702000689281,0.016315656140743564,0.9791181644570881,274
0.3665353382101902,0.05520056230915733,0.014774280064775276,0.01633010586713928,0.9790412869689459,275
0.3740451340499913,0.05551901357672102,0.014768701656356301,0.016348234463121305,0.9789610646852632,276
0.38163529153191666,0.05584305787592519,0.014772053225050312,0.016370094027779548,0.9788774737972913,277
0.38930419806212263,0.05617269201997129,0.014784435499637065,0.016395738638629094,0.978790491397716,278
0.39705015055577064,0.05650791364315212,0.01480596355049637,0.016425224409320708,0.9787000955265991,279
0.4048713537945654,0.056848721209290486,0.014836767623460121,0.016458609548830196,0.978606265207758,280
0.41276591925309325,0.05719511400391557,0.014876993623414946,0.01649595442168626,0.9785089804906602,281
0.4207318639050772,0.05754709212561151,0.01492680363702888,0.016537321609101853,0.978408222492739,282
0.42876710539385204,0.05790465652134765,0.014986378115978222,0.016582775940945597,0.978303973435369,283
0.43686946276708644,0.05826780895177418,0.015055915595133139,0.01663238457504878,0.9781962166907088,284
0.44503665734847997,0.05863655195374341,0.015135632379437047,0.01668621707872185,0.9780849368292581,285
0.4532663098613649,0.059010888848205025,0.015225763941654416,0.016744345480177017,0.9779701196608654,286
0.46155593907853465,0.05939082372810974,0.015326565665832563,0.016806844333711466,0.9778517522790487,287
0.4699029604662403,0.059776361445294426,0.015438313623313481,0.0168737907859019,0.9777298231057717,288
0.478304680573393,0.06016750762021992,0.015561306915274126,0.016945264585936957,0.9776043219417772,289
0.48675829530376236,0.060564268628841886,0.015695868643851734,0.017021348149013807,0.9774752400127059,290
0.4952608922924082,0.06096665156537178,0.015842345431980598,0.017102126675760148,0.9773425700107352,291
0.5038094467381778,0.06137466424075152,0.016001109336196095,0.01718768818515348,0.9772063061445234,292
0.5124008192421744,0.061788315167658196,0.016172559053374072,0.017278123573605215,0.9770664441878377,293
0.5210317525261281,0.06220761353028196,0.016357121343028243,0.01737352662850312,0.9769229815414501,294
0.5296988699638457,0.06263256917928493,0.016555252215621753,0.017473994123404696,0.9767759172728864,295
